,label,text
918,1,thi review two part .i advis read chapter one the actual hotel staff i found hous staff friendli accommod the room nice clean well i disagr review regard hotel room staff thi great locat walk three block south reach riverfront block reach water tower north veri easi one block walk subway red line the morn complimentari breakfast substanti not muffin coffe you complet breakfast want and even breakfast server realli nice effici i would recommend hotel if base sole physic locat room staff chapter two the nightmar i book room central reserv juli mid-septemb arriv the rate quot per night four night when confirm email incorrect i immedi call hotel they said made correct email new confirm correct amount i receiv correct confirm email .all done no one week later credit card statement arriv old higher amount charg i call hotel transfer central reserv resolv when i explain error i liter call liar person reserv told 'that 's problem i ca n't help told i pay higher amount excus me now i go back call hotel manag get assist after left messag i get gener manag call back discu issu after take name peopl i spoke assur credit account immedi i even get call someon account dept confirm credit card etc one week later still credit so i call gener manag oh might take hour process i told so pleas give anoth week anoth week pass still credit so anoth call manag i told credit ha process even send email confirm 'agreement credit appeas anoth week pass still see credit 'definit process week ago yet anoth call gener manag day i leav trip chicago i told i arriv point i want see person physic use credit card process credit i rememb talk six week still resolv i arriv hotel make long stori short gener manag never avail see make attempt schedul time see talk the person i spoke face face assist gener manag he complet unconcern situat made complet inappropri statement 'you realiz boil matter 'he said said '' what today trip i flown back home i still have not receiv the credit to my account i absolut report hilton corpor custom servic absolut disput entir amount point take littl adventur consider deal hotel
919,1,we book thru hotwir high percentag posit outcom i happi saw would stay the knickerbocker-a i stay i younger we reserv king non-smok upon arriv told choic smoke room when argu state 'well book thru hotwir prioriti a enter room i notic bathroom door track bathroom light turn we call front desk fix door light later eve i took shower seal around shower poor water got floor towel also i must add room reak smoke the next day check front desk clerk ask stay told problem told u total concern issu we also check bag day bellman came quickli made rude comment u hurri could get day we realiz bit later forgot someth one bag told would get back stay away-even get good deal
920,1,we book hotel adult weekend away pricelin paid thought good price downtown chicago the locat great the hotel minim ok unsur get rate it old though clean decor definit jade need face lift staff pleasant overal good stay howev i would not recommend hotel i would rather paid got someth updat troubl old tend look somewhat seedi true case my suggest do not book pricelin for chicago il and ask for becaus thi is what you are almost sure to get ..... not good enough priceline. in my opinion
921,1,i stay night last summer i book reserv pricelin 75/night cheapest rate i could find anywher convent week anyway i arriv pm airport i told overbook hotel room they book dumpi star motel airport they gave taxi get cost i late meet next morn extra travel packing/unpack the millennium offer compens whatsoev foul-up no free drink room upgrad noth sinc i book internet i chop liver bewar
922,1,the lobbi homewood right hall kitchen dine room actual grade school cafeteria type set the odor kitchen disgust inde remind institut kitchen i.e hospit the free breakfast free dinner palat i suppos travel young famili mani guest make hotel good valu but would stay
923,1,while good locat shop sightse i would recommend hotel anyon the room small bathroom tini expect old urban hotel appar care given updat hotel ever the crown mold base board crack appear paint the newer tub liner bathroom mere float old tub stand shower bubbl foot the shower tile old grout clean thi hotel restor updat done mere band-aid there fan exhaust bathroom carpet ontop hard surfac probali concret pad the lobbi smokey larg open bar small space we town busi suppos stay night left went anoth hotel
924,1,the hotel lost reserv couldi n't accommod need gave u room much smaller need request someth diffrer unabl fulfil request opt leav hotel mistak lose reserv still charg u earli check fee if n't great locat hotel would noth posit say/
925,1,wow here place never hold event first one smile includ bartend doe n't anyon know hospit busi the bartend year old whi i know becaus state anoth employe 'when get year old tell like veri specif refer fact could tell employ run thing wow the room set wrong way event the food plain bad ponderosa would good howev swisshotel oh let 's go back bartend tell u unsolicit problem hotel man wonder place like stay busi valet ouch anyon ask need someth like help no doe manag make excus you bet do ever want hold event big
926,1,i travel chicago mani time busi i expect hotel base reason comparison there noth dramat wrong sheraton simpli overpr qualiti hotel it almost look account walk hotel look place cut cost the carpet old one bar soap bathroom towel linen older i expect room need redecor etc week i pay per night room simpli near qualiti i expect price one posit notic fit room quit good plenti aerob machin tv weight etc locat also quit good perhap reason high price close walk michigan avenu river in summari i think find much nicer hotel much better price downtown chicago
927,1,the elev system imposs it seem tri improv made wors mani peopl wait 15+ minut bail stair well it happen sever time i read book guess i n't take serious it 'd deal breaker futur return unless i heard clearli improv also i alway think 's lame pay extra wifi area recommend north michigan avenu lake front area best
928,1,i unfortun stay night knickerbock hotel ... i check day the bathroom filthi dirti tangl hair floor behind door night scratch feel skin crawl ... i pull bed away bedhead watch littl rice size brown bug scurri white sheet ... bed bug which i might add hotel say fli insect window left open window cleaner fortun i took photo contrari find bed bug ... i look mattress protector pillow found long hair ... i disgust hygein would never stay establish
929,1,two main issu understaf street front desk unfortun i drive citi i arriv excess long wait park then insid huge queue line one clerk work big citi hotel not good i say friendli howev i know big citi night park car i 'm stay hotel realli that 's unreason bit goug opinion again i realiz chicago i 'm alreadi pay hefti price outdat hotel
930,1,we stay hotel two teenag daughter du part busi part famili fun trip juli we impress locat within walk distanc great restraunt shop inlcud water tower place great mall we quit disappoint room cleanline size the bedspread filthi thin the room decor dire need upgread the bathroom fan realli smell badli mold mildew the shower actual mold corner thi tight squees peopl especi bathroom the bed pillow quit uncomfort even elev tini could bare fit peopl thank good elev luckili book room pricelin would never paid full price the upsid great locat also beware- cheaper take taxi airport airport shuttl millenium promot airport shuttl take cab
931,1,i chicago convent stay sheraton tower i neg experi i got one dozen pain bite bed bug torso it made attend confer uncomfort the staff chang sheet could move anoth room confer book whole hotel after sheet chang i got bite thank despit i manag enjoy stay i like locat next river fact easi walk magnific mile
932,1,our suit knickerbock quit nice behavior attitud staff beyond abysm first member staff enter room mid-day unannounc apolog realiz fail verifi present not tremend problem young woman front desk repli 'what want tone flippant teenag i began suspect sever defici manner may evid staff fast forward even follow love meal premis chose turn bit earli 11:30 pm discov despit best intent bass parti downstair audibl room act prudent restraint decid phone front desk inquir room inadvert annex parti downstair yet met curt quit rude respons sean front desk inform u parti greater prioriti hotel famili dictat music set certain volum on one hand i appreci honesti i truli would prefer least pretend care guest chose stay properti sinc 're option even 've decid stay tri watch tv time given circumst staff could easili made neg situat aros quick success also i alarm learn i slept prior night possibl gang-rel shoot took place mere block properti thi would n't concern like nearbi hotel knickerbock chose enlist type secur measur within lobbi would i stay mayb dare someon els foot bill yet i 've better experi road side motel employe train regimen could use seriou revamp better serv interest guest importantli simpl common sens
933,1,after read good review i book night stay check late bit call earli day assur 'd roll away well pull sofa teen they somehow u book two room instead got sort arriv around pm check wait luggag ... final went got the room littl grungi furnitur shabbi discov suspici stain duvet cover ewww call new duvet cover deliv unceremoni hand fyi 's kinda gross chang duvet cover hotel next day tri iron dress dinner iron n't work call replac wait call brought anoth iron also n't work third time charm oh boy too bad paid advanc wo n't stay
934,1,the locat hotel excel the hotel star like say opinion the room decor horribl probabl european i use room small furnish like old apart on upsid want stay great locat feel safe put aesthet issu get great deal work i prefer westin marriott ... someth count
935,1,stay valentin weekend got 5th floor direct view build next door you pay extra pool ice machin floor park nearbi suck chicago pay valet go car glass dusti gross thi locat notori super sensit scale mini fridg bare touch 'll get bill morn door had i higher floor better view would star time
936,1,wa one worst travel experi quit time .... arriv construct renov main lobbi ... warn websit ... 'thank let make choic stay hotel construct site lengthi line wait makeshift recept area min wait .. check .. ach confer -- prepar influx peopl convent doubl book room .... go back check ... told get back line ... review turn ... told i wait min .. curt servic worker said wait turn second room ... dirti dish room servic front door check 3pm internet kept drop slower dial network .... second day third day stay ... no hot water start day cold shower .... check ... overcharg bogu fee .... travel chicago stay palmer hous fairmont
937,1,rude rude rude we stay juli 4th weekend we drove michigan call custom servic get direct i-95 w/c major highway chicago -- call cellphon tell 're middl storm 're lost .... put hold forward anoth person know get hotel hold give decid exit highway tri luck 7-11 store when final arriv hotel one take care car look park check greet anyon even receptionist greet u welcom knickerbock noth the man recept rude make think kind custom servic train hotel the guy could find reserv seem frustrat checking-in well abl give u direct mayb would hour earlier the room even spectacular small probabl littl bigger walk-in closet stay risk
938,1,from checkin departur poorli run hotel it took minut line check one clerk duti anoth person perhap manag back room never came help check clerk even line grew the hotel elev small result minut wait get floor especi break seem frequent occur after specif ask room away elev i assign room directli across necessit anoth minut wait line the room smell mildew water drip ceil first night i request news paper deliv room appear morn never basic hotel understaf poorli train never
939,1,just return one night stay knickerbock i return it came nowher near worth price i paid hotel burnham twice hotel half price the bathroom unbeliev small smell terribl we call front desk twice towel request deliv frankli may well paper towel noth plush we n't enough pillow request extra never deliv room servic cart left outsid door night all disappoint stay the redeem qualiti hotel seem locat and 's worth
940,1,we book hotel stay thru yahoo request room bed when got hotel room u pre-paid said could guarante request onlin could give u avail the hotel staff rude condescend i got upset final tell room u if book onlin bewar you may get paid they stand promis advertis room
941,1,firtli took card even though also took amount one friend stay extra night they busi take money card so 28th sep i contact admit mistak it month later i call time still paid back secondli i book room buy get 3rd room free direct hotel when i look week later book refus offer rate 3rd room free rate two friend n't come trip away thirdli i ask initi money room could taken asap dollar weak pound after phone call month say would eventu took money whole trip cost addit ps150 overal hotel nice nice locat i never stay due problem
942,1,i book hotel famili stay overnight see magnific mile christma light parad i chose sofa sleeper one bed we arriv hotel around 3:30 pm check we came time front desk worker said could check 3:00 pm after give name manag said 'ok king smoke suit avail we quickli correct let know travel two young kid reserv non-smok room he insist comput said reserv smoke room we went back forth ask u copi reserv luckili abl pull reserv phone it clearli said non-smok after show reserv explain noth could correct situat room avail so world need see reserv we decid see could handl smoke room it turn entir floor smoke non smoker way could sleep smoke room smoke floor two young child the manag eventu call around found hampton inn near one bed we cancel room reserv we live hour away downtown made late night trip back home my famili disappoint my husband gold member hilton let 's say switch back marriott the hotel lobbi date the smoke room i saw look date well they made error never own anyth compens u huge inconveni
943,1,thi hotel worst room stay last year the first room gave u shock tini bathroom joke step insid move way shut door the furnitur disgust wood trim veri beat paint time transfer u 'execut suit that room tini bathroom .. i mean tini the furnitur hideou dirti it 3rd level heard everi convers street traffic loud the impress part lobbi .. n't fool .. floor look like need major overhaul .. room worth even per night stay year ago got stuck pricelin deal i n't think want pricelin knickerbock star hotel n't ever want go back star best dumpi knickerbock they asham even allow guest stay room boomer napervil il
944,1,we travel chicago frequent stay mani hotel downtown we excit tri swissotel left disappoint the actual hotel room nice amaz view staff extrem rude the man check u phone acknowledg u done phone call he say five word i need credit card the lobbi bar fireplac cozi the hotel inform said close 2am came back hotel 1230am 'night cap last call that fine u bar full mani peopl come back night want 'night cap make last call our night end listen mani unhappi peopl complain receiv sympathi employe there mani place stay area nice nicer need stay swissotel definit n't stay 're look romant weekend away employe ruin experi second walk door
945,1,truli tatter run facil avoid room small dirti way repres web site represent staff poorli train big disappoint at best star facil and mani option chicago 'pleas avoid one i choic stay client book room
946,1,warn food poison alert the room dirti shower mold handl shower daughter crack head open the elev absolutli terribl made dizzi everi time went they hade pasta night put bowl noodl sauc coupl roll well get pay what wors sauc must bad meat famili got sick the one thing nice locat right michigan avenu the second night left went anoth hotel buck cheaper time nicer do not stay here
947,1,stay april two night i hesit select sheraton becau i poor stay earlier year a far i 'm concern 's two strike i wo n't give chanc three doorman would n't help arriv huge line c/i lousi room malfunct remot unrespons staff incorrect bill if want close michigan ave tri westin intercontinent spare problem i n't understand certain place never improv is tough properli train staff
948,1,overal i veri bad experi host meet compani parent came town want stay swissotel i thought give anoth tri turn first impress correct least friendli hotel i 've ever even concierg rude disagre i could go instead i 'll say go somewher els
949,1,thi hotel trade hilton name although adequ decor date depress although class three star price reflect it expens four star hotel neighbourhood the breakfast poor qualiti room crowd all worst hotel stay day tour canada usa would stay
950,1,my husband made reserv 2sure night decid stay second night i call hotel spoke eric quickli cancel reserv ask would charg thd cancel said end my husband rememb need cancel bookit.com well i call said hotel wouldnt author cancel per term agreement i inform courtney bookit.com specif ask would charg told eric she spoke mgr erica said erica would honor could provid name i got name callex back told bookit consult 'didnt recal say i furiou call 3the way bookit consult lie he said ma'am dont rememb say i said sinc dont rememb that i said husband heard say b/c speaker phone sinc drive way i ask speak erica told situat said cant go heresay couldnt honor employe screw i ask nice pleas tell truth would tell thr truth i never writt a review hotel go go way make sure corpor see erica unprofession care take side make sure guest feel welcom veri disappoint will never stay again
951,1,over trip great i got spend time best friend we shop site see trip overal great the thing hotel stay speed luxuri hotel i stay some wall wall paper miss faucet leak water stain ceil bathroom furnitur visibl stain fire alarm come wall main bedroom stay corner suit floor room consid one pay room would think pool would free would charg everi singl small amen i plan stay apart trip great
952,1,after stay sheraton royal orchid hotel bangkok i expect similar experi chicago sheraton i wonder stay properti seven year ago look forward repeat experi unfortun expect met for past year i stay palmer hous loop thought i 'd tri modern hotel pro locat chicago river two block michigan avenu rest lobbi river view free wifi provid pleasant work environ buffet breakfast offer custom omelett crepe french toast con check-in assign citi view room i prepaid river view room river view good window see filthi dirti towel use previou guest still hang back bathroom door bathroom unimpress bathtub-show combin worn plumb fixtur set towel provid guest room small one soft chair provid guest room door slam noisili throughout floor hallway block walk nearest l-station concierg could n't explain get mercuri theatr print map area guest servic told go hotel one block get starbuck coffe avail downstair link cafe complimentari newspap deliv room final bill folio deliv room night check-out comput oper link cafe board pass print
953,1,thi hotel great locat much better money the hallway smell smoke dirti elev furnitur lobbi thread bare the staff help the room larg bed comfort room musti old smoke linger if allergi n't stay
954,1,the histor feel hotel realli strong influenc choic book hotel unfortun ambianc hotel could make rest shortcom the front desk staff rude doorman usual busi chat play cell phone instead greet u open door there three elev good luck work they small one run ... end wait long time one not fun 12th floor the room tini air condit work ... room felt damp miser we put thermostat low would let u room never went outsid whole trip there realli amen insid hotel ice machin slightli overpr restaur internet free either ... overal i would never stay
955,1,stay week last month ca n't beat locat close magnific mile attract tour great restaur night life have spent lot night homewood suit hotel suit hotel thought room ok great overpr opinion found staff uninterest help had wait lobbi 6th floor room readi front desk staff could care less watch week guest made wait well breakfast stuff day day a week went actual start run popular food item replenish weekli deliveri i guess also room busi staff made peopl wait tabl treat wait star restaur travel work sale frequent stay hotel travel famili everi year also stay hotel thi rough ... camper would come chicago would stay there mani option worth investig
956,1,while nice hotel rather frustrat dure stay room clean twice housekeep the first day fine second day diamond ear came miss notic miss pack check process my biggest mistak stay deal but famili reunion funer get while front desk great said would handl i believ say thing get go way we file polic report gm hotel suppos work we call sever time receiv answer they keep tell u clean staff year ..... dose n't matter if held account 's stop take anyth there dishwash room found daughter ring glass diamond ear dishwash they say i put cup dishwash first i vacat trust 'm not dish second would i wash one glass leav dirti dish room so nice hotel .... lock thing valu they may come 'miss 'll left frustrat
957,1,all i say avoid place cost from reserv assist took minut book room check bill card dollar get refund numer voicemail email one return call avoid avoid avoid trueli hideou experieinc i never stay starwood resort given i stay hotel day week big statement
958,1,my fianc i travel chicago first time decemb happi hotel the friendliest peopl staff bell boy they greet u smile gave u lot great advic throughout stay the rest staff howev terribl when first check i instantli discourag the front desk person good mood i could n't wait leav lobbi have travel look excit place eat go sightse we ask multipl staff member front desk place go see never got good recommend we felt inconveni staff at one point front desk person phone wait talk phone famili four came behind u wait talk well even though saw u stand finish phone call ignor u help famili first ye mid 's still pay guest reason treat like invis for much money paid night i would rather stay somewher els we decid go hotel locat great review experi stay the room alright noth special i would stay hotel
959,1,befor book hotel i read review i concern i end book base sister recommend big mistak the temperatur chicago balmi degre temp room gave u degre when call complain 11:00 told u turn temp 40degre we went back 7:30pm still humid bed moist room stuffi call sent somon fix recommend get new room room cool they told u book yet mainten man call suddenli room avail go figur so move u anoth room guess degre again told u turn needless say never cool slept street we travel lot stay one night aw at check i re-tel entir room issu actual end charg u night thank god offer u anoth night stay would never go back also room decor old stuffi if go chicago n't stay millenium knickerbock
960,1,the ambassador east averag hotel best mediocr worst the bright spot help friendli staff the doorman concierg especi help will could the room lacklust howev the bathroom especi bad shape it dirti arriv hair sink shower the shower realli bad shape the shower head adjust work properli water pressur low the water temperatur get warm first morn visit the decor throughout hotel lobbi hallway room out-of-d old-fashion i would like vend machin hotel well the busi center free internet access nice featur easi use the hotel 's locat okay though bit hike popular tourist destin i would stay hotel base current condit underw renov updat room bathroom i might inclin stay ... read
961,1,we stay night spring break call jr suit resembl wide hallway window one end bad cheap furnitur carpet stop short reach wall tv stick middl room window whistl wind blew bad bad experi find aother hotel plenti area
962,1,i purchas deal groupon let say found bunch hidden treasur we lay sleep bed we lift blanket found distub spot bed attach photo immediatli call front desk the thing offer new set sheet room servic men came chang sheet brought u anoth one big red stain quickly/hid chang seen apolog offer bring u new one deni sinc late slept sheet appear clean then next day eagerli show fronk desk manag photo offer refund i dissapoint dirti sheet made u uncomfort sleepless i broke face acn never acn skin issu im posit someth dirtyy sheet we drove 4.5 hour enjoy chicago stay hard rock base reputatuion unfortunitli disspoint disgust i wrote email manag heard noth back not even respons apolog i realli expect alot
963,1,i stay affinia one night purpos drive way nw suburb woman 's hospit oir surgeri few thing i realli n't enjoy i could hear nois outsid night long well insid nois slam doors.no nois insul veri dusti window frame i understand car pollut look like n't clean long time.on thing realli made upset broken blind right side i unabl pull enjoy sleep time ... we n't notic problem very-veri late.th affinia hotel serv tourist guest chicago well northwestern hospit patient famili realli need extra privaci comfort strang everi hotel i stay suppli seal roll toilet paper.affinia n't even offer that.look like someon use bathroom right take care clean ladi neither toilet paper toilet seat seal u use hope surgeri ... wo n't stay place leisur even discount
964,1,i ca n't recal anoth time i 've deal rude front desk help while pleasant initi soon i demonstr slightest bit frustrat i still wait claim luggag check-in i arriv prior check-in time hold bag true qualiti establish surfac never mind luggag n't sent room afternoon wait lobbi minut 7:30pm still look luggag least bellhop while bit annoy worst part wit poor attitud donna attract aloof front desk employe her lack initi match petti i notic refus make eye contact remaind stay includ famili came lobbi follow morn i also book rate includ park donna acknowledg check-in check bill separ i assum i got bad side even last polit good bye front desk i felt phoni uppiti attitud donna i realli ca n't convey extent insult felt i honestli say worst part first trip chicago the hotel well appoint lobbi small cozi great locat well to fair staff seem friendli i obtus recogn rate hotel statist outlier but i think travel like would trade amen consist reliabl servic 'situat could single-handedli ruin travel experi unfortun case
965,1,my friend book hotel u girl weekend chicago let say thank n't spend much time room the carpet stain look like suppos way the furnitur worn outdat the place gross n't worth money spent the redeem qualiti door man nice help
966,1,take cue david dancer 'sup front desk person ye i wait elev line get room front desk person room front desk person oh ... 'm afraid or take elev take fire stair 10th floor oh wtf 're stay hotel bar 29th floor wait minut line get fuck hotel room get bent 're pay stay drink bar
967,1,just back spend memori day weekend chicago we decid stay talbott reserv room month ago i must say found staff wonder accommod quit disappoint we given room avoid room cost the adjac elev noisi keep awak night awaken am in addit request king bed two doubl we also surpris coffe maker room despit friendli staff super locat talbott less expect would probabl stay
968,1,i request quiet room sever week advanc yet given room face street i could hear traffic nois i ask move told noth avail next day the next morn prior move quiet room toilet origin room overflow creat larg unsanitari flood about hour later i move room face street the room quiet smaller darker the mattress room firm i would even say hard i ask softer mattress avail told mattress at checkout i tri give hotel form payment differ card room reserv process still done correctli minut seem longer van airport wait right outsid passeng the cost correctli charg almost week later a recompens nois flood etc. hotel offer exactli noth not great stay
969,1,the hotel undergo renov dirti noisi the entranc realli scari sinc cover scaffold make dark they charg lot internet hook wifi includ the staff slow i assum new they could say anyth attract nearbi the room set weird bathroom open face bed rather hall room temp hard control even though digit thermostat overal i disappoint i stay one night i would switch hotel
970,1,my wife i spent labor day weekend citi choos hard rock hotel pad we 've stay hrh orlando twice blown away ambienc it 's way these may ticki tacki thing ad u first room we upgrad reserv thru hrh websit room 'an incred view well 9th floor view noth vent top build next u that could see so view the room muggi we air turn way never got we woke sweati day when open window get breez nois rooftop next u overbear the room small dark n't bother u much the bed may mosr comfort bed i ever slept and even joke steal pillow we issu honor bar previou poster remov charg prob throughout entir hotel i count total piec music memorabilia i thought pretti cheesi attempt renov old hotel throw styx guitar wall slap hrh emblem outsid the hotel clean look like renov the locat good right south end mag mile 10-15 better hotel better locat shop qualiti eat navi pier if car park cost 38/day prob normal downtown the hotel restaur chines restaur the bar small trendi i guess kicker wife tri order pina colada told u n't blender whaat a hrh without blender did know jimmi buffet town mind blow i would never never never go back like i said mani better hotel much better locat i stay hrh orlando elsewher
971,1,avoid the talbot especi group function my in-law spent great deal time tri find right hotel use wed parti sever town guest they lure promis the talbot sinc small boutiqu hotel could provid 'special person treatment noth could truth they fail honor two request keep bar open recept persist confus reserv request front desk fail contact valet despit multipl request nearli caus guest wife two year old daughter miss depart flight now wors part mistak made even hotel manag human hotel suppos hospit servic distinguish handl correct error case point i request sever occas i made reserv famili place credit card expens assur would problem of cours brother wife asthmat five year old arriv sear hot humid chicago six hour travel would n't let check physic saw card ... despit card record despit explain phone my brother recal 'indign desk clerk mention charg put card then anoth guest case older brother came put charg onto card five year old could escap heat prolong wait lobbi when i final abl get across town leav cub game earli i spoke put charg account again agre never anyth in end older brother check sunday told everyth alright went atm account frozen 'unathor overus the hotel kept bill debit card automat multipl charg ubtil account essenti drain when got home take entir day discu bank rectifi event i spent sunday afternoon hour three hour monday first two day honeymoon phone call the talbot credit card fraud divis brother etc tri solv situat the aggregi insult continu come form cover manag one point suggest i mistaken come back talk desk clerk matter .... wit event insinu i lie way clerk could made mistak in end one run place ... manag one depart refer manag anoth depart voic mail when i final abl get name gener manag two day neither assist would ever call back the commun staff mangement non-exist fortuneatli staff signatur room recept beyond excel day lost the talbot went way insult poorli serv famili mani wed guest tri the ambassador east neighborhood cheaper much profession staff
972,1,check girl gave u smoke room ask nonsmok get anoth room elev loud realli loud new room n't shower door everi day water spill floor wet carpet public transport amaz n't need car chicago get anywher train bu 's fast area recommend chicago great good shop good food gino east great bar tornado knock window sear tower realli cool love hardest rain storm 've ever seen
973,1,stay fitzpatrick year ago ok the manag great staff kind room clean but time i promis self never go back the new staff rude i made reserv anniversari internet day check i told hotel staff reserv i transfer around back forth hotel staff reserv hotlin staff extrem rude not arrog rude like hate thier job they offer check 1pm room n't readi till 3pm there stain everywher becaus high sale room due popular site must hire cheap unfriendli staff
974,1,we chose stay small hotel look hotel less crowd we anticip would get better servic smaller hotel larger high rise hotel we experi good servic talbott hotel when check irena seem robot aloof the front desk clerk neither welcom graciou the lobbi small front desk foot front door each time came hotel never greet even receiv smile staff blank stare gaze the front desk staff chilli stiff greet smile person they difficulti answer simpl question request on hand bellman perri great he sociabl servic orient he awar go area he recogn guest offer suggest thing immedi area eat neighborhood he authent even ask u upon return 'how restaur tim concierg also support he gave u discount coupon shop major depart store we largest suit we request rollaway extra charg made reserv ask five differ time rollaway bed deliv room came 10pm when rollaway final came call back front desk deliv blanket pillow bed what made talbott hotel experi disappoint may never receiv housekeep unless ask room clean we room 8am return room 4pm room clean we call front desk ask send someon the maid rush clean room shower chang even the room pleasant it moldi smell frabreez would nice bring along sinc window open much we next noisi neighbor wall thin we realli like stay area chicago expect first rate servic the servic weak unaccept class hotel
975,1,we encourag stay affinia part group town chicago wed we book room month advanc promis brand-new full servic hotel great locaiton chicago the lobbi non-exist construct the front desk staff incred rude unhelp the hallway elev small cramp uncomfort the room great great bed great televis set no room servic kitchen construct the bottom line stay not full-servic hotel charg we total disappoint hope improv vow never stay recommend anyon check one chicago 's truli amaz hotel it worth risk unproven dress rehears
976,1,stay fitzpatrick result glow review tripadvisor avoid normal corpor hotel good locat room dirti last housekeep it dingi place need slipper provid and suit also refriger cake ice n't work furthermor travel agent mix date i travel i show day late the hotel said n't problem i would n't charg no-show night i travel desk verifi hotel manag day then fitzpatrick charg night refus revers charg mani attempt resolv neither i corpor travel desk use fitzpatrick two dot 's good locat lobbi clean i 'm gener easi pleas slow complain bad
977,1,i stay hotel one night locat great elev drove crazi after first long wait i start time long took moment i push button elev arriv never min even late night i went rooftop dinner drink husband ... margarita i wans't drink i 'm pregnant i soda water ... i would known i would tap water overal ... great room ok staff horribl elev overpr drink
978,1,apart locat great stop upon check-in i inform i would queen bed i ask king size bed i told would charg go king give me a break surcharg go queen king when i got room like oven i could get air work need call twice get servic everyth room charg associ even coffe 1.00 now 's i disappoint size bathroom veri small i stay twice mani option i feel last
979,1,thi great hotel way i would recommend construct around complet the elev alley start construct site behind 5:30am go night dumpster fill empti also seem go 24/7 worst restaur open sidewalk cafe rat go scamper construct next door street grate ugh
980,1,i wrote email sale reserv team week ago ......... 'm still wait respons all i want book suit night fail even repli offer we book anoth hotel bother answer email shame miss coz tip like rockerfel
981,1,i book two room four month advanc talbott we place top floor next elev use night long when speak front desk i told simpli honor request upper floor i request better view i look brick wall get sleep he also told receiv complaint guest 16th floor awar nois problem whi place u floor hotel total book a request upper floor constitut place someon top floor use request justifi if decid stay request room lower floor away elev i spoke length book two room prefer thi simpli poor treatment guest believ would complain
982,1,my two girlfriend i arriv hotel found hard rock lost reserv i call three day confirm reserv phone the rude woman front desk treat u like lie it n't i start caus scene front line peopl check final decid would research issu ten minuet later found reserv our room n't readi told would readi noon came back told still dirti room small the bathroom shower sink floor filthi room servic tray sit hallway day the next morn call get towel never brought room drip dri the posit experi hotel concierg christoph he knew everyth citi sent u perfect nightclub
983,1,room dark insist bring lamp could see the room almost night dingi small do n't mistakingli think hard rock cafe n't they chines restaur overpr limit item the room servic menu broken term time order certain food when wife want milk shake call manag made sinc kitchen staff said n't choic the roll roast beef sandwich list choic refus make until call manag get u the staff appear friendli although housekeep total disregard 'do disturb sign would call u phone do n't make mistak stay walk across street buy snack want even soda plu gratuiti we end order deliveri food brought u thi overpr rate dingi hotel 've ever stay taxi airport
984,1,went busi hard rock hotel wacker drive recommend i meet girlfriend arriv hour when go 6pm room n't readi phone n't work shower n't work when i got alreadi upset i call manag complain put hold min i could hear everyth room next n't wall separ u i ask wake call nobodi call next morn when i call complain next day told phone system order room servic got wrong order ... the build old elev sound like last breath ... i would recommend anyon patrick
985,1,let start say season travel take 5-6 trip pleasur yearli basi includ busi travel we 've travel world often stay older hotel charm attent detail we impress hotel at 220/night expect decent clean hotel obvious we highli disappoint state room given the paint/wallpaper/tub peel hair tub/toilet got room internet servic extrem slow toilet ran throughout night quit frankli convinc bed chang previou guest wrinkl look slept we told gentleman work front desk state room respons i know ca n't wait renov if n't fact meet rel travel uk book hotel travel agent would check soon check let also add front desk seem short-staf check-in/check-out process pain slow all credit hotel great locat friendly/respons door staff in day like love hotel dire need renov despit locat i understand travel continu pay rate sub-par experi we would never book hotel
986,1,we stay hotel februari the room great purchas raffel work fund raiser unit way so probabl paid need chariti we woke 3:00am morn group least young peopl loud come elev hall way must woke everyon floor of cours one room rent right next they loud shout profan bang wall thought mayb fight go we call front desk sent secur immedi secur tri get peopl regist guest leav we call front desk two time send secur back sinc noth chang went hour final quiet becaus end sleep morn sinc exhaust when complain morn managemnet would noth u state use gift certif well still paid they would give u one thing free troubl we would never stay hotel obvious realli n't care guest
987,1,great build locat ... staff indiffer pay wifi usd/night i would expect least free wifi pool build someth i found realli annoy move anyth minibar sensor automat charg thi ridicoulus.th ipod dock room n't work also move thenightstand bed found dirt definit valu money you 're pay hard rock brand i never go back hard rock hotel
988,1,my husband i stay overnight affinia prior review led u believ qualiti hotel true sinc special occas also stay overnight n't let shabbi poor servic hotel ruin weekend howev would qualifi one poorest hotel experi i 've ever first smell the linen pillow bed smell moldi mildewi the odor mild i found pretti repuls i could n't wait jump bed morn get away odor hard sleep certainli n't want bed longer absolut necessari i n't discov disgust bed smell around midnight got bed at point i chose contact housekeep i exhaust b i n't want upset husband fallen immedi sleep long day sightse also bathroom smell like vinegar perhap clean agent use affinia odor dissip cours stay never incident bathroom floor tile wallpap look like seen better day well-maintain properti second elev if stay first floor two elev run ground level rooftop c-view bar with mani floor servic mani peopl go c-view bar saturday elev took forev come often full annoy also one occas sever bottl water soda left elev clearli mainten crew n't inspect clean common area frequent final perhap disappoint servic arriv first book ask quiet room possibl the hotel locat near northwestern memori hospit but proxim michigan ave. lack accomod elsewher due transform movi film big intern convent take place week-end led u stay anyway at check-in clerk note request said room quiet room sinc 'next elev when arriv room discov across elev obvious technic correct n't next elev still close 15-20 foot could hear elev nois also sinc special occas ask could upgrad the disingenu snarki condescend clerk told u check earli upgrad clearli woman travel enough know mani qualiti hotel matter routin except pretti aw experi way around other review must low expect ca n't explain good review otherwis
